Image Name,Gabor Features
A0F22S01K-M11@4.jpg,"[247.79168284161491, 30.13419592256297, 252.0629367236025, 15.757266838620223, 253.2210791925466, 11.299431521865648, 253.4928668478261, 10.197934229529876, 253.5587150621118, 9.923462327238148, 248.17020089285714, 28.966848220428215, 252.28163819875778, 14.992970939603929, 253.31101999223603, 11.036944807649457, 253.54653532608697, 10.084997305083935, 253.60233889751552, 9.854950968033958, 248.5962975543478, 27.70172334698381, 252.49160520186336, 14.268159787439684, 253.39897127329192, 10.81419214084495, 253.5953998447205, 10.032544683641067, 253.64249320652175, 9.843652502965485, 248.1602775621118, 28.950194671311106, 252.31082589285714, 15.03099234961982, 253.3272030279503, 11.132010819549839, 253.5576232531056, 10.197852436285512, 253.61209239130434, 9.967167731026722, 247.7557501940994, 30.21063563167606, 252.11427600931677, 15.821343824693288, 253.24463800465838, 11.499588918649179, 253.5061626552795, 10.421722364235572, 253.56980298913044, 10.151445861855676, 248.1155861801242, 29.072927880844375, 252.29483695652175, 15.146234277336918, 253.30910326086956, 11.288284607600675, 253.5358841226708, 10.36234650744218, 253.5912509704969, 10.13296070221737, 248.53988742236024, 27.861167825137805, 252.4744274068323, 14.41488276976546, 253.375606560559, 11.02417655967138, 253.57222923136646, 10.262193755287193, 253.61905570652175, 10.079651475888964, 248.12672263198758, 29.071817834283422, 252.26552795031057, 15.100245757147048, 253.29435170807454, 11.177250246180517, 253.52727096273293, 10.237358402976284, 253.5833656832298, 10.006717895270677]"
A0F22S01K-Q11@7.jpg,"[237.95358598602485, 37.345031833035364, 251.86687208850933, 16.053272362692816, 253.38526300465838, 11.50825618510033, 253.64787946428572, 10.478461385860724, 253.70647321428572, 10.227866423441288, 239.8568759704969, 34.84804271295118, 252.35626940993788, 14.582988096684417, 253.5839237189441, 10.818380518465686, 253.7886257763975, 10.012531583825318, 253.8350155279503, 9.817136403154638, 241.7153289984472, 32.491410323891316, 252.70817158385094, 13.542277915641522, 253.69492430124222, 10.461462917782544, 253.85270283385094, 9.828284470514362, 253.88798039596273, 9.678335182824904, 239.71848311335404, 35.131259167858495, 252.369007181677, 14.416454514107281, 253.60806482919256, 10.663695384070401, 253.80949145962734, 9.872171796703231, 253.85423136645963, 9.677518427702386, 237.80570652173913, 37.76666254942241, 251.8757278726708, 15.753392890800047, 253.43143439440993, 11.173443615823679, 253.69698660714286, 10.172861374445596, 253.7575698757764, 9.928397133373268, 239.50839479813664, 35.933866308127016, 252.06766789596273, 15.490257747043175, 253.37786296583852, 11.59465078720288, 253.60542022515529, 10.756401059371171, 253.65671098602485, 10.551301539733716, 241.3255774456522, 33.83154331227808, 252.29335694875778, 15.095903643092957, 253.36381502329192, 11.88896040476863, 253.54549204192546, 11.238422163527863, 253.5864227484472, 11.08671416745787, 239.55514848602485, 35.84406691956048, 252.01984666149067, 15.81956790752627, 253.32380628881987, 11.881009922137487, 253.55177600931677, 11.009578945701302, 253.60408579192546, 10.798709557370316]"
A0F22S01R-G11@16.1.jpg,"[253.2122961956522, 15.62045462480398, 254.43191964285714, 8.448195955924069, 254.6241508152174, 6.655361403446441, 254.6638198757764, 6.214112589002351, 254.67330648291926, 6.102971844013101, 253.4655230978261, 14.190858298459018, 254.52656735248448, 7.5760297917573975, 254.6668769409938, 6.200014049491642, 254.69548233695653, 5.868312151715797, 254.70230007763976, 5.78705322289971, 253.81398000776397, 12.080367829513282, 254.6119468167702, 6.684434481598759, 254.71404309006212, 5.640910279858236, 254.73454483695653, 5.4104588709842645, 254.7391304347826, 5.355435129285066, 253.7870001940994, 12.069831384338013, 254.62461180124222, 6.479389043756951, 254.73932453416148, 5.283034615219671, 254.76317449534162, 4.998590994815328, 254.768924689441, 4.926786470983264, 253.6266498447205, 12.821923030693602, 254.59518148291926, 6.737419628410007, 254.73444778726707, 5.324592400836478, 254.76368400621118, 4.9898243754328115, 254.77081715838509, 4.9018737377923545, 253.71346079192546, 12.59989583670836, 254.58161878881987, 6.997294970069241, 254.7029309006211, 5.790116031771241, 254.72860054347825, 5.502725815750107, 254.73444778726707, 5.433177967083546, 253.7679541925466, 12.604407435832147, 254.55427503881987, 7.434311498045719, 254.65853066770185, 6.416032544919027, 254.67951766304347, 6.188928619838044, 254.6845642468944, 6.135349863594267, 253.46542604813664, 14.33388219797606, 254.48165760869566, 8.16884392032125, 254.62087538819875, 6.797130646502314, 254.65164013975155, 6.458814231523686, 254.6589916537267, 6.375095389032436]"
A0F22S01R-K11@17.1.jpg,"[254.8049301242236, 3.721519820950316, 254.99563276397515, 0.41787778524177577, 254.99968458850933, 0.06403319369259611, 255.0, 0.0, 255.0, 0.0, 254.85935073757764, 3.060600628780745, 254.99454095496895, 0.46577788912211243, 254.99895671583852, 0.1381790069282375, 254.9996360636646, 0.07388445426068785, 254.99968458850933, 0.06403319369259611, 254.87990100931677, 2.9355439420220675, 254.9923088121118, 0.6585808188884266, 254.9959724378882, 0.3679240349768168, 254.99679736024845, 0.3000864123879387, 254.9969429347826, 0.2863523038669261, 254.7976028726708, 3.8093886957288867, 254.99201766304347, 0.6644822282616704, 254.99660326086956, 0.32797567426353647, 254.99764654503105, 0.24124678752668433, 254.997913431677, 0.21828202800084454, 254.72517954192546, 4.753850057537618, 254.9928668478261, 0.4674452040198742, 254.99973311335404, 0.03783400178110776, 255.0, 0.0, 255.0, 0.0, 254.79034840838509, 3.881160577594985, 254.99606948757764, 0.3628118724612051, 254.99912655279502, 0.1773226902256508, 254.9992721273292, 0.1477689085213757, 254.9993206521739, 0.13791764795328396, 254.86228649068323, 3.109575045147061, 254.99374029503105, 0.51047796924793, 254.99747670807454, 0.28880415695137257, 254.9978649068323, 0.26652544728031635, 254.99796195652175, 0.263228654670517, 254.8336083074534, 3.485979034574965, 254.9940314440994, 0.49626251938032095, 254.9989081909938, 0.19855791167439713, 254.99919934006212, 0.1625457993735133, 254.99924786490683, 0.15269453880542153]"
A0F22S01X-C11@15.1.jpg,"[254.9453125, 2.5470282356590337, 254.99941770186336, 0.11821512681710053, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.9761985636646, 1.3891987355024262, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.99463800465838, 0.5287221783348031, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.9950019409938, 0.6151587464885189, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.9903435559006, 0.984129655357054, 254.99922360248448, 0.15762016908946735, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.98714091614906, 1.1598215224069137, 254.99648194875778, 0.4290298611549806, 254.99854425465838, 0.22323282987376808, 254.9989081909938, 0.19032237003816682, 254.9990295031056, 0.178413441961148, 254.9761985636646, 1.4573855034284948, 254.99534161490683, 0.48655011750037447, 254.99691867236024, 0.3584809013911516, 254.99723408385094, 0.34132169852174554, 254.997306871118, 0.33713824436659356, 254.94858792701862, 2.361805750435252, 254.99575407608697, 0.4091068613375711, 254.99854425465838, 0.1931669909574679, 254.99900524068323, 0.15285196494262338, 254.99910229037266, 0.14486610873161432]"
A0F22S01X-K11@20.1.jpg,"[253.81696428571428, 10.1946543708436, 254.89601125776397, 2.723965842832237, 254.95370729813664, 1.7400565551000744, 254.9625873447205, 1.5312029375892928, 254.96452833850933, 1.4828220294994872, 254.03481657608697, 9.036748643378726, 254.89387616459626, 2.903659034832674, 254.94244953416148, 2.1121361775940604, 254.9500679347826, 1.9467710453848546, 254.95188761645963, 1.9033289090768584, 254.20149941770185, 8.224565458619258, 254.8882472826087, 3.227072386917298, 254.9259025621118, 2.8182683532077273, 254.93051242236024, 2.78841476116457, 254.931507181677, 2.7883567116744663, 253.93094914596273, 9.725596901226515, 254.8692498059006, 3.401232262095332, 254.92912946428572, 2.582245670151951, 254.93720885093168, 2.429746070528946, 254.9391013198758, 2.389711831911748, 253.69984957298138, 10.97324332532322, 254.87320458074535, 2.998144835697156, 254.95142663043478, 1.661475161300948, 254.963630628882, 1.3835708516202474, 254.96610539596273, 1.3198427521069345, 253.96707589285714, 9.44053738757558, 254.8897758152174, 2.811642603646808, 254.9434200310559, 1.8909393379442645, 254.9522030279503, 1.6878798166782607, 254.95443517080744, 1.6369634662444106, 254.1825019409938, 8.140535822433073, 254.89506502329192, 2.7740301914629097, 254.9352435947205, 2.0659859325521137, 254.94191576086956, 1.9393896461066065, 254.943492818323, 1.910033695087401, 253.98240974378882, 9.100276330216714, 254.89567158385094, 2.7780515744902807, 254.94332298136646, 1.8938211843497084, 254.9526882763975, 1.6948077773163535, 254.9547263198758, 1.6519762723619902]"
A0F22S01Y-M11@10.jpg,"[229.28758249223603, 45.76585302073413, 248.88841711956522, 21.948348540321657, 251.69802989130434, 16.001873919786977, 252.23367138975155, 14.641370263273517, 252.35658482142858, 14.312738403652881, 231.63727678571428, 43.54061844284422, 249.54915566770185, 20.709786209007984, 251.90047554347825, 15.630365344873775, 252.3460064052795, 14.495696213746765, 252.4488548136646, 14.223023755321822, 234.02724670031057, 41.386210623630085, 250.09236704192546, 19.656337087582823, 252.077518439441, 15.316831628889762, 252.44460888975155, 14.394357697826601, 252.52909064440993, 14.176118064451387, 231.62912461180125, 43.75539806949218, 249.5037121506211, 20.63683985877159, 251.92709142080744, 15.497791108854075, 252.37715935559007, 14.367333610761365, 252.48085694875778, 14.091693210888476, 229.43453998447205, 45.89768640313235, 248.80078125, 21.911221793863913, 251.69681677018633, 15.889165549837838, 252.2491508152174, 14.528693691097066, 252.37626164596273, 14.201179492934648, 231.4571525621118, 44.05049705778654, 249.36910423136646, 21.051278883184978, 251.81099572981367, 15.942464103852377, 252.265018439441, 14.819820899991072, 252.3702445652174, 14.548947613083993, 233.754512810559, 41.86268016620777, 249.8926387810559, 20.333306905801113, 251.8836616847826, 16.119652471203437, 252.25395477484471, 15.257396936612084, 252.33894604037266, 15.056442175542083, 231.428474378882, 43.950234757622404, 249.36985636645963, 21.307399818221153, 251.74577833850933, 16.272959372853965, 252.19900038819875, 15.151220629982788, 252.3039596273292, 14.8830879886909]"
A0Q22Q02B-C11@1.1.jpg,"[254.83426339285714, 4.412771877117049, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.93534064440993, 2.0756549400507396, 254.9995632763975, 0.08866134511282543, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.98655861801242, 1.0538508194935174, 254.9996360636646, 0.07388445426068785, 254.99995147515529, 0.00985126056809171, 254.99995147515529, 0.00985126056809171, 254.99995147515529, 0.00985126056809171, 254.98794157608697, 0.9667789124359022, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.98845108695653, 0.8626358970796981, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.99000388198758, 0.8766604918652104, 254.99978163819875, 0.044330672556412716, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.98910617236024, 0.9498042034176908, 254.99900524068323, 0.17902421733327004, 254.9993206521739, 0.13791764795328393, 254.9992721273292, 0.1477689085213757, 254.9992721273292, 0.1477689085213757, 254.93626261645963, 2.112194023776242, 254.99919934006212, 0.15769699382968122, 254.99995147515529, 0.00985126056809171, 255.0, 0.0, 255.0, 0.0]"
A0Q22Q02B-Q11@8.jpg,"[203.059200310559, 59.53242361236219, 239.51826960403727, 29.100504121657615, 247.87820263975155, 19.914133278225098, 249.39955357142858, 17.753956829624062, 249.73983404503105, 17.229200007304854, 205.93577736801242, 57.18649619038339, 241.30543963509317, 27.554100431918176, 248.34479328416148, 19.517236831738405, 249.6016838121118, 17.679836450716778, 249.8848748059006, 17.237207716057604, 209.26926436335404, 54.96543276559787, 242.82021545031057, 26.16178509453174, 248.72763004658384, 19.176508028914185, 249.76778435559007, 17.67339677079036, 250.00080065993788, 17.32037568187011, 206.42318517080744, 57.46008370205558, 241.16146642080744, 27.81893525983542, 248.19907317546583, 19.648038315851856, 249.49128979037266, 17.77097417484285, 249.7826572204969, 17.320552230952163, 203.96547457298138, 59.55794793498393, 239.3687160326087, 29.50553115850267, 247.67041925465838, 20.26049360947015, 249.21372767857142, 18.04231264113868, 249.56330065993788, 17.50646290415772, 206.1939052795031, 57.572761549226314, 241.0801387810559, 28.047875751668794, 248.15372670807454, 19.99227941260443, 249.43327833850933, 18.155946831899048, 249.72071525621118, 17.712171927447994, 208.905643439441, 55.194418351335806, 242.69242527173913, 26.58751237197085, 248.60617236024845, 19.827263435321726, 249.6336616847826, 18.418424083893424, 249.8634753493789, 18.087208121402142, 205.64768536490683, 57.433393994348016, 241.13916925465838, 27.96674841685614, 248.2092876552795, 20.027988159128526, 249.46702736801242, 18.223198055095306, 249.7503639363354, 17.785441400725407]"
A0Q22S01A-Q11@8.jpg,"[194.065799689441, 76.83840016986849, 221.9740149456522, 59.901913219419185, 228.83280764751552, 54.02702761278137, 230.4254173136646, 52.398099387386914, 230.81706133540374, 51.98083770404186, 196.25033967391303, 75.36198568724609, 223.2327251552795, 58.882891547800625, 229.33203125, 53.559643956996815, 230.72581036490683, 52.129056468659016, 231.0672554347826, 51.76863242900904, 199.10978746118013, 73.8025802490033, 224.59675854037266, 57.6142932513555, 229.9472049689441, 52.80210768189594, 231.15139751552795, 51.571132412983815, 231.4460403726708, 51.26429176811036, 196.8153144409938, 75.19494465331498, 223.3950164984472, 58.4346228441894, 229.4981560559006, 53.01682580480126, 230.90641983695653, 51.57730896443126, 231.25373641304347, 51.21440316769667, 194.91183035714286, 76.60113846160563, 222.11628979037266, 59.44907067115909, 228.95370729813664, 53.454937193882316, 230.56623641304347, 51.80301241874687, 230.96743982919256, 51.381123990899574, 197.12604328416148, 75.21646689138707, 223.46719720496895, 58.4097632905387, 229.52727096273293, 52.94999658801092, 230.9366508152174, 51.49685700061069, 231.28372476708074, 51.1257882847885, 199.60398874223603, 73.77740310721985, 224.7437645574534, 57.48272317103026, 230.04801533385094, 52.56150225455867, 231.2587829968944, 51.302666144049944, 231.55459045031057, 50.98936889948559, 196.6773825698758, 75.27508286705033, 223.43781541149067, 58.716340674397095, 229.46200504658384, 53.33856063086381, 230.84855395962734, 51.89294820506564, 231.18844623447205, 51.529046727928836]"
A0Q22S01J-C11@8.jpg,"[254.0048767468944, 7.014915930416985, 254.99526882763976, 0.29945916495231223, 254.99992721273293, 0.01477689085213757, 255.0, 0.0, 255.0, 0.0, 254.26955551242236, 5.6806154117452365, 254.99478357919256, 0.44581926310050257, 254.99844720496895, 0.24059868781675497, 254.99876261645963, 0.20098607442255215, 254.9988354037267, 0.19354540511142038, 254.51887616459626, 4.561883930434657, 254.99284258540374, 0.5713564466409393, 254.99720982142858, 0.450173554175159, 254.99720982142858, 0.45339576482574756, 254.9971855590062, 0.458107009701927, 254.30274650621118, 5.559213142537085, 254.99007666925465, 0.626646537608707, 254.99784064440993, 0.3415747741181577, 254.99837441770185, 0.31093907857936104, 254.99844720496895, 0.3055476886998616, 254.02751358695653, 6.761056047105215, 254.98893633540374, 0.5182742376269661, 254.99966032608697, 0.050711945257691834, 255.0, 0.0, 255.0, 0.0, 254.27998835403727, 5.815838248612651, 254.9913383152174, 0.5407929378368788, 254.9983501552795, 0.1798981640844889, 254.99912655279502, 0.1159336839644017, 254.9992721273292, 0.10118405228789731, 254.4993206521739, 4.905448145739207, 254.99090159161491, 0.6254964661877038, 254.9953658773292, 0.4247565891192739, 254.99580260093168, 0.40517427602559186, 254.9958511257764, 0.4046954412848185, 254.26569778726707, 5.924393722772417, 254.9903435559006, 0.5988747198755255, 254.99796195652175, 0.2234455450354113, 254.99871409161491, 0.16811920916217335, 254.9989081909938, 0.15332675963501838]"
A1822S015-Q11@17.jpg,"[231.18162849378882, 41.14053337337186, 251.79238645186336, 14.914542451739992, 253.5560219332298, 9.885280251864588, 253.84445361024845, 8.76889014623414, 253.90933132763976, 8.500094439058211, 232.8265236801242, 39.26525041863979, 252.04680221273293, 14.438136664301414, 253.5493740295031, 10.032818724992726, 253.80226125776397, 9.08169875422488, 253.85903532608697, 8.850749547222827, 234.86592585403727, 36.91222759805636, 252.3494274068323, 13.71443518331296, 253.5902804736025, 9.963832190505729, 253.79658385093168, 9.200889120760788, 253.84248835403727, 9.022341460980567, 232.85561432453417, 39.31076410249172, 252.0500533773292, 14.429534467965798, 253.54580745341616, 9.96797024434355, 253.79716614906832, 8.993193581212665, 253.85379464285714, 8.759108178908171, 231.2261257763975, 41.17936278224667, 251.80036878881987, 14.88536311918798, 253.55301339285714, 9.766797728636712, 253.84547263198758, 8.625777509054059, 253.90988936335404, 8.348132556743723, 233.15775427018633, 38.50329270529008, 252.32591711956522, 13.35310595147663, 253.75465838509317, 8.954683815077994, 253.99000388198758, 8.017903651180417, 254.04194972826087, 7.794493953357869, 235.33855784161491, 35.76574293536087, 252.71469817546583, 12.251604320257805, 253.87005046583852, 8.549718140205343, 254.05558520962734, 7.792917467321409, 254.0977775621118, 7.613953720401906, 233.17216614906832, 38.4589116589514, 252.3201184006211, 13.440893473920758, 253.74446816770185, 9.107810985721347, 253.97687791149067, 8.176727012163566, 254.0277076863354, 7.955400168049836]"
